TransactionID,CustomerName,PhoneNumber,City,CardNumber,TransactionDate,Amount,Merchant,Category,IsFraud
4156,Advaith Deep,+916860752776,Indore,4524105047441072,2024-11-29 00:54:33,31335.53,Snapdeal,Recharge & Bills,0
4157,Wakeeta Samra,+917561838446,Chittoor,4900366802746444,2024-10-13 04:52:40,43492.04,Myntra,Utilities,0
4158,Daksh Manda,04703242644,Khandwa,4688639112144775,2024-07-25 17:57:40,37998.78,Paytm Mall,Electronics,0
4159,Krishna Om,+915893899025,Allahabad,4476836264141247,2024-08-19 11:04:22,14847.82,Tata Cliq,Food & Dining,0
4160,Netra Dhawan,07455363182,Guntur,4378942076049781,2024-11-20 00:36:00,31875.17,Snapdeal,Transport,0
4161,Kashvi Ganesan,9060697258,Madhyamgram,4805526114339727,2025-01-10 19:39:11,28310.46,Myntra,Groceries,0
4162,Faras Handa,0546542269,Madhyamgram,4400955150913187,2024-04-23 04:18:39,44378.19,Snapdeal,Recharge & Bills,0
4163,Samar Subramaniam,03797587352,Madanapalle,4657596495018538,2024-12-11 16:01:38,42856.05,Big Bazaar,Transport,0
4164,Jasmit Kothari,7277995883,Bahraich,4097090836275435,2025-01-10 12:07:31,41975.4,Reliance Digital,Entertainment,0
4165,Ekapad Pillay,+916182090892,Saharanpur,4619469781463700,2024-08-28 10:11:18,38835.81,Swiggy,Health & Wellness,0
4166,Zinal Bhargava,06199050536,Bijapur,4778117371238399,2024-04-13 13:50:22,48035.34,Amazon India,Health & Wellness,0
4167,Chandresh Brar,0211813548,Bhagalpur,4774215229957212,2024-12-30 20:47:10,1245.74,Tata Cliq,Travel,0
4168,Ekantika Raj,+917540682463,Serampore,4301964259839426,2024-09-11 18:45:00,32047.95,Paytm Mall,Health & Wellness,0
4169,Saksham Madan,01257791199,Gandhidham,4565146829886589,2024-07-16 06:15:11,1622.96,Paytm Mall,Clothing,0
4170,Dayita Chana,1452731824,Bettiah,4864025977065089,2024-07-08 05:57:35,15544.14,Reliance Digital,Utilities,0
4171,Thomas Bhattacharyya,2657852531,Farrukhabad,4454211644681625,2024-08-02 03:04:12,16356.33,Snapdeal,Food & Dining,0
4172,Ria Srinivas,09886422312,Bulandshahr,4111714872927615,2024-09-25 04:09:30,44936.24,Tata Cliq,Clothing,0
4173,Raksha Tiwari,01046795563,Kakinada,4569731637914016,2025-02-25 13:11:46,28101.55,Amazon India,Entertainment,0
4174,Advika Shan,04773117125,Nagaon,4191323642072406,2024-11-03 08:14:37,44872.81,Swiggy,Electronics,0
4175,Wahab Chand,+918721677150,Hindupur,4199889768991860,2024-04-26 00:21:28,45122.2,Snapdeal,Recharge & Bills,0
4176,Urishilla Cherian,02547096760,Siwan,4110193839442383,2025-01-03 19:15:16,1594.0,Big Bazaar,Health & Wellness,0
4177,Onveer Wable,02879563293,Tiruvottiyur,4110737996491243,2024-07-10 20:35:01,18000.24,Big Bazaar,Health & Wellness,0
4178,Brinda Chad,+918472062042,Chandigarh,4211492242998116,2025-02-28 10:42:11,4765.52,Tata Cliq,Health & Wellness,0
4179,Harinakshi Kar,8334225320,Jabalpur,4444636892445260,2024-09-14 09:32:33,17301.4,Flipkart,Transport,1
4180,Lakshmi Walla,4578742980,Bardhaman,4881052490439475,2024-10-23 10:31:21,24148.26,Swiggy,Electronics,0
4181,Azad Handa,+913981673435,Proddatur,4372932900721370,2024-09-17 17:57:29,34314.99,Big Bazaar,Transport,0
4182,Rachit Deep,+916880848405,Lucknow,4448741865208350,2024-10-04 17:14:00,15753.36,Zomato,Electronics,0
4183,Bhavini Lad,+911418195896,Unnao,4864234892335862,2024-08-04 11:13:51,9682.84,Myntra,Health & Wellness,0
4184,Vrinda De,00655967276,Guntakal,4664136772682937,2024-11-08 06:41:21,12105.98,Myntra,Utilities,0
4185,Amara Pai,5092230636,Barasat,4299542809883799,2024-09-14 12:09:55,44959.8,Amazon India,Clothing,0
4186,Siddharth Gera,+918628858534,Sasaram,4449200435739252,2024-05-30 05:24:46,11264.36,Amazon India,Utilities,0
4187,Irya Raju,6153441439,Cuttack,4135296641467414,2024-04-11 04:56:32,19594.58,Swiggy,Electronics,0
4188,Xalak Gulati,08623388870,Allahabad,4567684037141791,2024-11-28 10:08:07,5927.52,Swiggy,Utilities,0
4189,Zayyan Sule,9397063566,Bulandshahr,4102982177769567,2025-02-22 02:39:31,4152.58,Reliance Digital,Recharge & Bills,0
4190,Jasmit Modi,+915189714977,Gudivada,4041536590490799,2024-11-16 11:33:58,48477.68,Amazon India,Groceries,0
4191,Mohammed Loke,+917502498702,Sasaram,4996131371091076,2024-07-08 08:32:43,18822.05,Amazon India,Recharge & Bills,0
4192,Ronith Kaur,03095785413,Vadodara,4827934656412213,2024-08-08 23:57:51,4097.21,Snapdeal,Electronics,0
4193,Jonathan Mallick,9005625612,Udupi,4053338912104942,2024-03-08 21:31:29,16137.5,Paytm Mall,Health & Wellness,0
4194,Tarak Deshpande,+917154841130,Ahmednagar,4332174065756169,2025-02-24 03:39:07,43158.63,Tata Cliq,Transport,0
4195,Hemani Ben,9171567951,Sambalpur,4295927881911556,2024-04-13 18:19:23,47476.24,Swiggy,Clothing,0
4196,Anthony Dutt,0995673626,Morena,4927257310095508,2024-05-25 04:40:55,18481.22,Myntra,Entertainment,1
4197,Tripti Goswami,7435113190,Bhatpara,4931516640641339,2024-08-13 02:53:58,24813.91,Paytm Mall,Recharge & Bills,0
4198,Bhavika Mand,02101493800,Yamunanagar,4404373817837276,2024-11-04 14:58:18,8199.38,Paytm Mall,Clothing,0
4199,Luke Wable,+912401951589,Hindupur,4065708841361050,2024-10-31 18:26:00,38172.02,Swiggy,Clothing,0
4200,Lila Tandon,+911065436247,Panipat,4679650637895255,2024-04-25 01:37:06,17293.07,Tata Cliq,Electronics,0
4201,Sara Sankar,7350358155,Thoothukudi,4041032934233558,2024-11-19 13:13:45,24655.5,Paytm Mall,Health & Wellness,0
4202,Qabil Palla,5532908966,Amravati,4587710449798591,2024-11-10 03:07:35,49100.92,Snapdeal,Recharge & Bills,0
4203,Sudiksha Sheth,7959349209,Kottayam,4581605545746559,2025-01-29 12:13:51,38909.22,Amazon India,Health & Wellness,0
4204,Abha Chander,6367377935,Tinsukia,4490434935022806,2024-10-14 20:48:31,33764.16,Myntra,Electronics,0
4205,Forum Sidhu,3169792230,Naihati,4070900491241285,2024-03-22 20:56:21,10002.12,Paytm Mall,Transport,0
4206,Matthew Dey,+914940698835,Bangalore,4658228064204336,2025-01-21 01:25:45,6720.02,Zomato,Food & Dining,0
4207,Faraj Deshmukh,+911672632503,Satara,4786872032143558,2025-02-06 23:38:38,8645.3,Zomato,Health & Wellness,0
4208,Caleb Ganesan,06262376296,Ratlam,4727180984699797,2024-05-22 06:24:02,27279.8,Flipkart,Travel,1
4209,Pranit Ravel,2499144301,Nellore,4742441658634473,2024-12-16 05:17:05,42492.32,Big Bazaar,Electronics,0
4210,Rayaan Kala,+916419093703,Hapur,4636476439057445,2024-07-16 12:56:06,8252.8,Swiggy,Electronics,0
4211,Rachita Trivedi,04720817222,Tiruchirappalli,4106112895169785,2024-12-09 23:15:55,21152.79,Tata Cliq,Food & Dining,0
4212,Divya Raj,4258226497,Delhi,4687423281283180,2024-06-14 23:13:57,24837.83,Snapdeal,Food & Dining,0
4213,Yochana Krishnan,08621803530,Tinsukia,4142171815209416,2025-01-13 19:21:40,9600.32,Paytm Mall,Electronics,0
4214,Gagan Dash,02747999637,Delhi,4575336588966213,2024-10-21 01:43:43,27304.92,Myntra,Entertainment,0
4215,Bahadurjit Mangal,1560872575,Bhopal,4493282899085740,2024-06-20 18:42:37,36326.73,Big Bazaar,Recharge & Bills,0
4216,Ira Mandal,03499729277,Tumkur,4410452427848196,2024-05-08 10:55:59,7128.47,Swiggy,Entertainment,0
4217,Harinakshi Johal,+914249420962,Kirari Suleman Nagar,4025949557232551,2024-03-04 15:16:49,48656.62,Flipkart,Health & Wellness,0
4218,Ekalinga Saini,03732888625,Mira-Bhayandar,4352413159866673,2024-06-10 05:48:46,49746.95,Reliance Digital,Travel,0
4219,Atharv Bir,07222249304,Hindupur,4234244229917244,2025-02-04 02:08:22,12581.28,Flipkart,Health & Wellness,0
4220,Luke Mander,7239857942,Mysore,4815049781346188,2024-07-12 22:03:59,5503.3,Big Bazaar,Travel,0
4221,Naveen Talwar,07894510074,Jalandhar,4315991006538161,2024-08-30 21:46:19,25032.95,Tata Cliq,Clothing,0
4222,Oeshi Dara,6775594958,Korba,4470341424799394,2024-12-26 00:22:51,3851.41,Big Bazaar,Electronics,0
4223,Raksha Thakur,+914434706747,Raebareli,4914331875357028,2024-05-05 08:10:33,44723.88,Snapdeal,Utilities,0
4224,Ganga Sankaran,03985260823,Faridabad,4686017785077428,2025-02-05 04:05:30,5206.66,Reliance Digital,Entertainment,0
4225,Nidhi Sachar,01882222615,Bhusawal,4462926406142421,2024-04-18 15:41:52,48686.55,Big Bazaar,Recharge & Bills,0
4226,Rushil Dhawan,+917523195319,Salem,4049522541709406,2024-10-07 21:20:43,36753.94,Paytm Mall,Recharge & Bills,0
4227,Jasmit Kala,+914300411956,Dehri,4684265817197795,2024-09-30 12:50:44,37918.13,Reliance Digital,Utilities,0
4228,Kalpit Banerjee,+917076017241,Rourkela,4652674976034160,2024-08-19 14:26:33,5837.77,Tata Cliq,Clothing,0
4229,Faras Sahni,6772059380,Patna,4630713468258015,2024-10-22 08:45:28,49796.16,Swiggy,Groceries,0
4230,Aradhana Tank,+911154890881,Thanjavur,4615611765463040,2024-06-28 01:19:30,28664.03,Paytm Mall,Groceries,0
4231,Aarna Bhatia,02224628862,Belgaum,4800334280465862,2024-06-16 01:00:44,35170.68,Tata Cliq,Health & Wellness,0
4232,Charles Chand,+918997190719,Gangtok,4753490860137425,2025-02-03 16:10:07,46362.56,Flipkart,Travel,0
4233,Yamini Sem,01731274398,Kalyan-Dombivli,4408436455073292,2025-01-10 01:16:13,3148.34,Paytm Mall,Transport,0
4234,Aarna Rama,0130393353,Hubli–Dharwad,4404097310114889,2024-07-03 16:25:39,25962.04,Big Bazaar,Groceries,0
4235,Ishanvi Dass,6920692753,Miryalaguda,4074113284286428,2024-03-25 09:00:47,212.35,Tata Cliq,Clothing,0
4236,Atharv Chandran,06214456969,Thanjavur,4340485455025712,2024-09-03 15:45:12,42049.96,Big Bazaar,Transport,0
4237,Hemangini Deshmukh,03121831996,Davanagere,4404928679500625,2024-07-20 03:47:10,16461.74,Big Bazaar,Electronics,0
4238,Advik Virk,1846744985,Amravati,4788128169045456,2025-01-12 18:52:39,33969.48,Zomato,Groceries,0
4239,Noah Baria,06595690652,Thanjavur,4768608968066666,2024-11-13 00:40:16,26999.82,Paytm Mall,Electronics,0
4240,Krisha Chand,0017125066,Shivpuri,4836355998066963,2024-11-04 03:10:59,20306.24,Big Bazaar,Electronics,0
4241,Farhan Mutti,+914256219093,Farrukhabad,4875754830443962,2025-02-07 22:57:49,38527.5,Big Bazaar,Electronics,0
4242,Hamsini Banerjee,9080060050,Udaipur,4617442882761316,2024-12-09 12:28:40,7023.33,Snapdeal,Health & Wellness,0
4243,Chaitaly Ahuja,4895479264,Hazaribagh,4943313225570653,2025-01-18 13:36:00,37772.65,Amazon India,Utilities,0
4244,Adya Kaul,1629482382,Korba,4830336192519177,2024-07-06 15:48:52,38651.29,Myntra,Transport,0
4245,Deepa Dutta,08870140738,Anand,4836392464933996,2025-02-23 20:29:36,30487.17,Myntra,Utilities,0
4246,Bakhshi Bajaj,01946173269,Ballia,4971317479148699,2024-10-27 06:51:15,47659.04,Big Bazaar,Groceries,0
4247,Chaaya Sinha,+912887580014,Kirari Suleman Nagar,4649126044325696,2025-02-11 06:06:42,39939.42,Snapdeal,Transport,0
4248,Gabriel Varughese,08944909359,Siliguri,4223819379650845,2024-11-27 14:53:10,27159.89,Snapdeal,Entertainment,0
4249,Bhavani Iyer,+914725560302,Katihar,4854067826373522,2024-08-23 03:48:06,14664.19,Big Bazaar,Entertainment,0
4250,Faraj Gara,8504061880,Kirari Suleman Nagar,4568028534717449,2024-06-26 11:56:28,16952.28,Snapdeal,Utilities,0
4251,William Soni,2217172193,Karimnagar,4786156344254067,2024-03-23 16:34:42,3394.26,Flipkart,Entertainment,0
4252,Anirudh Mall,07941696767,Bhalswa Jahangir Pur,4675925667349090,2024-12-05 10:44:52,31340.69,Tata Cliq,Travel,0
4253,Wyatt Sankar,+913334189209,Sagar,4749976797681433,2024-08-04 07:45:02,37583.6,Amazon India,Travel,0
4254,Diya Morar,+918730855846,Rourkela,4896598711840001,2024-04-22 09:19:40,46190.1,Reliance Digital,Utilities,0
4255,Samaksh Naik,+910807131309,Purnia,4515841955151722,2024-03-04 11:36:28,19585.76,Reliance Digital,Utilities,0
4256,Dhriti Nazareth,9697374206,Ambattur,4696201202825019,2024-07-14 05:24:52,32870.66,Amazon India,Recharge & Bills,0
4257,Ishani Pandey,08429628355,Uluberia,4127612863516144,2024-11-29 05:28:16,19084.37,Flipkart,Recharge & Bills,0
4258,Yauvani Guha,07002539468,Aurangabad,4355396977232649,2024-04-04 23:15:21,31428.17,Paytm Mall,Travel,0
4259,Ayush Soman,+918016487615,Mango,4089538772242884,2025-02-20 20:53:31,24674.31,Tata Cliq,Clothing,0
4260,Gavin Chakraborty,1309184514,Chennai,4589774043968479,2024-03-26 02:01:41,28772.18,Swiggy,Utilities,0
4261,Gautami Bhakta,02461788269,Agra,4286928761453595,2024-03-23 03:27:59,42291.01,Big Bazaar,Food & Dining,0
4262,Logan Sinha,+916701598902,Bhiwandi,4697636672374783,2024-06-19 04:07:11,9888.06,Amazon India,Utilities,0
4263,Raksha Sheth,+913505520703,Lucknow,4654883591596309,2024-09-24 18:33:34,26266.9,Swiggy,Clothing,0
4264,William Handa,07101951418,Nagaon,4483030523263569,2024-06-25 19:59:26,39641.02,Zomato,Groceries,0
4265,Vasudha Ben,06612987987,Thiruvananthapuram,4243127557567930,2025-01-25 16:17:54,44162.72,Zomato,Health & Wellness,0
4266,Chakrika Mannan,6801046745,Mehsana,4854599995579653,2024-11-07 15:09:28,31015.0,Paytm Mall,Recharge & Bills,1
4267,Lipika Kata,8881503785,Shivpuri,4919338318348840,2025-02-26 16:49:02,33683.26,Big Bazaar,Entertainment,0
4268,Alka Bir,7620819205,Sasaram,4845431056662420,2024-04-28 04:07:26,8877.77,Zomato,Food & Dining,0
4269,Nathan Devi,6520413877,Dhanbad,4422242501349872,2024-08-09 11:51:42,9209.55,Tata Cliq,Health & Wellness,0
4270,Luke Yohannan,+919382320414,Narasaraopet,4051050949772540,2024-12-07 11:38:34,19763.94,Big Bazaar,Food & Dining,0
4271,Radha Date,9069683130,Deoghar,4027489752436168,2024-10-28 12:14:45,30608.23,Big Bazaar,Transport,0
4272,Vedant Mann,2120625528,Vasai-Virar,4279221301723738,2025-02-12 08:53:42,6741.59,Tata Cliq,Recharge & Bills,0
4273,Zarna Kara,04279153353,Thrissur,4271090554491410,2024-05-16 08:36:35,39497.8,Reliance Digital,Transport,0
4274,Yutika Atwal,+911583904599,Morena,4499660875662554,2024-08-19 05:57:30,45085.74,Snapdeal,Electronics,0
4275,Megha Pant,+914326543467,Bhopal,4831602448741116,2024-08-09 22:01:09,8304.63,Flipkart,Food & Dining,0
4276,Tamanna Sahota,9901374793,Bilaspur,4342872212261128,2024-06-08 16:38:33,38098.76,Paytm Mall,Clothing,0
4277,Zilmil Patil,+916360683820,Kakinada,4523486297734742,2024-10-19 22:48:15,17233.2,Big Bazaar,Recharge & Bills,0
4278,Chasmum Gandhi,1389419942,Ludhiana,4265776079648736,2025-01-31 21:11:04,47308.63,Reliance Digital,Transport,0
4279,Christopher Kumar,00387247548,Bhopal,4686557091741969,2024-03-30 03:21:35,30436.08,Zomato,Electronics,0
4280,Panini Morar,03717267887,Alappuzha,4125324074361581,2024-06-24 20:26:06,49572.32,Tata Cliq,Electronics,0
4281,Vanya Memon,+911020861383,Sambalpur,4070393066274768,2024-09-22 18:06:02,19621.84,Zomato,Groceries,0
4282,Azaan Badal,+916380011370,Pallavaram,4782503033725788,2024-12-11 17:14:55,24532.64,Myntra,Health & Wellness,0
4283,Varsha Lala,09185744821,Ongole,4900142431634081,2024-10-10 19:24:25,27978.38,Amazon India,Recharge & Bills,0
4284,Aradhana Dey,+913616364351,Sambalpur,4841238042720509,2024-11-20 23:09:09,24439.64,Myntra,Entertainment,0
4285,Chaitaly Kanda,0947845198,Parbhani,4922115208274814,2024-03-27 21:35:04,9788.56,Snapdeal,Electronics,0
4286,Zarna Thakkar,04663662385,Dewas,4584275814911719,2024-07-05 21:18:00,44703.97,Snapdeal,Electronics,0
4287,Gagan Saxena,05331453215,Siwan,4218737635023713,2024-09-13 01:47:36,5748.53,Paytm Mall,Recharge & Bills,0
4288,Maya Dugar,+911335775016,Ramgarh,4483202969784263,2024-03-12 13:38:59,2439.8,Tata Cliq,Food & Dining,0
4289,Yash Bose,2807271683,Dhanbad,4693926852343003,2024-10-01 19:28:32,13529.78,Amazon India,Electronics,0
4290,Urvashi Aurora,06406828670,Eluru,4997167144455056,2024-08-06 19:17:33,10588.27,Myntra,Electronics,0
4291,Brinda Dixit,+914242534866,Jamalpur,4635601309646784,2024-11-23 10:19:21,22738.47,Zomato,Food & Dining,0
4292,Abha Nanda,+919533212919,Shahjahanpur,4187508167795136,2024-05-19 00:30:20,10908.13,Big Bazaar,Food & Dining,0
4293,Yatin Randhawa,5151649201,Bally,4255116076471737,2024-06-03 18:01:30,10801.93,Swiggy,Travel,0
4294,Vincent Karan,02710509089,Amravati,4210447683858055,2024-10-12 03:55:12,47536.07,Flipkart,Transport,0
4295,Advika Bhandari,03651123870,Raurkela Industrial Township,4135627542431630,2024-04-29 13:11:26,22421.61,Zomato,Groceries,1
4296,Elijah Panchal,+917420914189,Serampore,4243406779185436,2024-10-01 10:15:04,31076.46,Big Bazaar,Electronics,0
4297,Aahana Bail,05661313784,Udaipur,4369630476339859,2024-10-02 12:58:33,38510.99,Flipkart,Groceries,0
4298,Ira Gaba,8969618502,Ahmedabad,4003429286149299,2024-04-01 07:16:18,8948.51,Swiggy,Recharge & Bills,0
4299,Sai Chaudhary,00944036841,Ahmednagar,4373636525946960,2024-03-22 08:54:26,49879.92,Snapdeal,Utilities,0
4300,Nimrat Natarajan,5033666538,Panipat,4385639075250375,2024-09-13 15:53:50,3101.1,Big Bazaar,Travel,1
4301,Faraj Dara,7023392185,Chittoor,4621543853041887,2025-02-04 18:27:00,18113.23,Reliance Digital,Utilities,0
4302,Watika Pandya,3839263250,Begusarai,4307427228809684,2024-12-10 05:17:59,42837.02,Zomato,Health & Wellness,0
4303,Balveer Prasad,03647715027,Tirunelveli,4827609398034984,2024-07-04 21:29:05,6928.8,Zomato,Utilities,0
4304,Geetika Keer,4788184784,Nadiad,4243094581085851,2024-09-19 14:38:07,40488.65,Swiggy,Health & Wellness,0
4305,Darsh Dutta,00948545414,Kota,4762650764939726,2024-12-26 11:16:34,16290.31,Snapdeal,Utilities,0
4306,Kai Dey,03029457849,Kalyan-Dombivli,4897683040495583,2024-05-22 11:16:10,37739.07,Tata Cliq,Travel,0
4307,Henry Singh,06507197462,Mira-Bhayandar,4216593153990003,2025-01-24 18:00:44,43143.37,Big Bazaar,Travel,0
4308,Ekaja Kamdar,7326377343,Thiruvananthapuram,4175903901384129,2024-09-17 14:24:24,25559.4,Myntra,Utilities,0
4309,Darika Panchal,5961144995,Kolkata,4444377554370690,2024-12-23 18:01:13,36671.1,Swiggy,Food & Dining,0
4310,Vritti Anand,06452967824,Latur,4000225856646034,2024-05-01 02:44:41,15934.63,Snapdeal,Entertainment,0
4311,Kabir Narain,02608359399,Rampur,4881652807734516,2024-06-07 07:52:55,6531.95,Snapdeal,Electronics,0
4312,Ekiya Bahri,08261635932,Mehsana,4972794684953304,2025-02-21 15:17:24,40639.65,Swiggy,Food & Dining,1
4313,Harshil Keer,5799640063,Bharatpur,4775763601872813,2024-05-02 07:08:27,46635.47,Amazon India,Groceries,1
4314,Manbir Prabhakar,08857522718,Raipur,4785038944991267,2024-04-07 01:00:00,40100.91,Zomato,Transport,0
4315,Kai Hegde,+912215175135,Avadi,4195714147945342,2024-06-01 04:46:23,43932.55,Flipkart,Transport,0
4316,Yahvi Suresh,6555847133,Bhubaneswar,4812095205917842,2024-05-12 06:05:30,43880.85,Flipkart,Food & Dining,0
4317,Gavin Thakkar,0673866932,Khora ,4911557630657038,2024-05-15 13:26:11,3555.2,Amazon India,Food & Dining,0
4318,Kavya Karan,03604855673,Kamarhati,4807222981248948,2024-06-29 18:16:15,1786.09,Reliance Digital,Health & Wellness,0
4319,Kamya Pillay,04217308068,Ichalkaranji,4464411339736910,2024-04-13 23:43:55,9189.24,Flipkart,Entertainment,0
4320,Ranbir Toor,03063153921,Vasai-Virar,4356307739247659,2024-05-05 04:08:40,42570.99,Tata Cliq,Recharge & Bills,0
4321,Oscar Arora,02572238513,Siwan,4379157488259360,2025-02-24 16:51:46,29363.03,Paytm Mall,Clothing,0
4322,Ronith Ghosh,+916787769902,Hyderabad,4337962877127727,2024-05-20 07:29:26,42532.07,Reliance Digital,Health & Wellness,0
4323,Ojas Bhatia,1658261056,Jamnagar,4454143951746370,2024-04-24 20:58:59,31902.36,Paytm Mall,Entertainment,0
4324,Liam Dugar,2528215183,Vadodara,4073384758406187,2024-04-23 09:22:13,7570.26,Amazon India,Clothing,0
4325,Saksham Lala,06721248987,Salem,4423859314840752,2025-01-10 20:18:32,25814.17,Big Bazaar,Food & Dining,0
4326,Jack Dhar,+914319809937,Hosur,4143859715869847,2024-12-18 14:22:07,47490.19,Flipkart,Utilities,0
4327,Tanish Sur,+913210311399,Bharatpur,4523736180242991,2025-01-14 01:34:21,40697.01,Tata Cliq,Electronics,0
4328,Samar Baral,+911229225755,Bhatpara,4652550872739419,2024-07-31 04:55:21,9602.14,Flipkart,Clothing,0
4329,Sachi Rama,4113939381,Dehri,4597838555086374,2025-01-08 07:40:14,7246.31,Amazon India,Entertainment,0
4330,Oliver Dubey,9119122079,Chittoor,4220749320053513,2024-06-29 10:57:00,3043.33,Amazon India,Electronics,0
4331,Ria Malhotra,+912246526813,Firozabad,4473646257693226,2024-05-01 17:59:02,20826.86,Paytm Mall,Clothing,0
4332,Chatresh Arya,+915926757313,Thanjavur,4974868454983846,2024-10-09 05:47:14,27682.03,Zomato,Groceries,0
4333,Brinda Nagarajan,09123433579,Solapur,4927152336193686,2025-01-27 10:09:50,38370.06,Swiggy,Utilities,0
4334,Faraj Pradhan,00976128437,Kolhapur,4275134534048225,2025-01-01 16:08:42,33291.35,Big Bazaar,Clothing,0
4335,Udant Cheema,00346652029,Tiruchirappalli,4571621699833608,2024-09-20 11:31:57,24055.97,Zomato,Entertainment,0
4336,Jonathan Dugar,9185468375,Anantapur,4927371239130435,2024-04-02 12:51:43,18223.05,Myntra,Travel,0
4337,Manthan Subramaniam,+911268061336,Raurkela Industrial Township,4777183164074483,2025-02-05 21:38:51,7822.27,Snapdeal,Groceries,0
4338,Tamanna Bhalla,+913692385991,Bhind,4751604362532832,2024-04-30 04:31:53,30968.71,Tata Cliq,Travel,0
4339,Ekapad Kashyap,+914480426348,Barasat,4998985756292726,2024-04-20 23:38:04,32918.13,Reliance Digital,Electronics,0
4340,Maya Mukhopadhyay,8120003389,Ulhasnagar,4113483394619120,2024-09-27 07:30:36,27513.77,Big Bazaar,Travel,0
4341,Faraj Tripathi,1466548197,Gangtok,4608752331408298,2025-01-22 18:04:34,32306.47,Big Bazaar,Electronics,0
4342,Falguni Prasad,5878335280,Gandhinagar,4851628615112257,2024-04-12 22:46:43,10831.92,Paytm Mall,Transport,0
4343,Nihal Bhagat,07870181788,Davanagere,4752199738413196,2024-08-21 22:53:25,32804.26,Big Bazaar,Groceries,0
4344,Lipika Sagar,+913893633344,Karaikudi,4081463655895070,2024-04-29 22:14:53,8709.94,Snapdeal,Recharge & Bills,0
4345,Harini Mohanty,3400068240,Ghaziabad,4438938448235650,2024-08-13 16:35:05,10783.51,Swiggy,Clothing,0
4346,Aarav Sur,9799121534,Hubli–Dharwad,4258107062752443,2024-12-15 02:06:30,36666.98,Zomato,Recharge & Bills,0
4347,Yatin Palla,+919126111086,Erode,4199624462627746,2024-10-06 01:29:36,15229.61,Tata Cliq,Utilities,0
4348,Udarsh Sachdev,6856220820,Karnal,4932891368306038,2024-08-20 02:33:05,44845.66,Zomato,Food & Dining,0
4349,Chasmum Taneja,9952480011,Amravati,4946899604567226,2024-10-27 20:45:07,12301.61,Snapdeal,Utilities,0
4350,Manthan Mishra,09753837582,Erode,4236615400760131,2024-11-21 19:07:22,27841.61,Myntra,Entertainment,0
4351,Chavvi Pandey,09651201633,Mirzapur,4229405832152845,2025-01-11 22:45:44,24506.25,Paytm Mall,Travel,0
4352,Arjun Bansal,01190482857,Gopalpur,4345812691741072,2024-06-23 10:15:29,40431.27,Myntra,Transport,0
4353,Akshay Bedi,+913014522441,Malegaon,4217085184506055,2025-01-10 11:34:02,28595.08,Myntra,Entertainment,0
4354,Osha Sabharwal,+910594689318,Munger,4515386571365678,2024-08-02 11:31:55,47658.56,Paytm Mall,Recharge & Bills,0
4355,Bhanumati Brahmbhatt,2304249779,Ichalkaranji,4464641961772623,2024-03-18 20:45:41,5912.3,Paytm Mall,Recharge & Bills,0
4356,Damyanti Varughese,5898217137,Sagar,4198707821021080,2024-09-29 22:56:28,43044.65,Paytm Mall,Groceries,0
4357,Lajita Radhakrishnan,2187321382,Bhalswa Jahangir Pur,4300520292265580,2024-04-18 08:45:01,8799.1,Flipkart,Clothing,0
4358,Zayyan Chadha,5242882692,Dhanbad,4535521396255813,2024-12-16 03:46:18,12399.82,Snapdeal,Travel,0
4359,Oscar Ghose,3919081795,Davanagere,4371293414554059,2024-12-08 13:28:41,45542.11,Flipkart,Transport,0
4360,Upma Zachariah,+919101886162,Tinsukia,4604886476957299,2024-07-10 11:31:59,44779.6,Zomato,Clothing,0
4361,Ekaraj Sarna,00748172070,Ulhasnagar,4825072508498577,2024-04-10 10:48:28,27959.78,Tata Cliq,Transport,0
4362,Alexander Gandhi,7896928499,Maheshtala,4012028587470336,2024-07-25 23:16:33,1501.11,Flipkart,Clothing,0
4363,Bhavna Krishna,+913069666524,Raurkela Industrial Township,4638183973363639,2024-04-10 10:52:00,19916.87,Amazon India,Utilities,0
4364,Hamsini Bakshi,+912449672687,Bhatpara,4099202202558785,2025-02-17 02:27:28,1979.09,Amazon India,Entertainment,0
4365,Zaitra Mitter,+918802895721,Machilipatnam,4676275545859244,2024-09-06 20:24:10,24498.38,Paytm Mall,Utilities,0
4366,Unnati Zachariah,03334370403,Amritsar,4294959141436331,2025-01-02 06:27:56,43194.79,Paytm Mall,Food & Dining,0
4367,Rachita Seshadri,7636362516,Lucknow,4436952115889709,2024-10-04 12:36:11,34696.65,Zomato,Utilities,0
4368,Patrick Bains,7695290090,Tezpur,4642927322062787,2025-02-19 15:32:43,11916.11,Tata Cliq,Health & Wellness,0
4369,Vanya Basu,04838073622,Kota,4434767672873942,2024-11-28 02:55:43,39954.73,Amazon India,Transport,1
4370,Abdul Kamdar,00056433284,Kozhikode,4547432986212089,2024-12-14 16:22:11,48901.69,Reliance Digital,Health & Wellness,0
4371,Upadhriti Kata,0538290327,Chinsurah,4162910410231357,2024-08-13 17:18:04,40752.17,Snapdeal,Food & Dining,0
4372,Abhimanyu Sharaf,01002094258,Sasaram,4673336592398180,2024-05-08 13:27:27,3413.78,Big Bazaar,Transport,0
4373,Damyanti Bhalla,+918091763555,Unnao,4205724708276860,2024-04-22 17:00:54,28568.75,Flipkart,Groceries,0
