TransactionID,CustomerName,City,TransactionDate,Amount,Merchant,Category,IsFraud
3612,Orinder Sankar,New Delhi,2024-10-26 02:13:50,29121.0,Zomato,Utilities,0
3613,Lakshit Vohra,Bijapur,2024-08-11 11:45:25,8292.54,Reliance Digital,Clothing,0
3614,Jatin Sen,Unnao,2024-08-16 02:42:55,45768.51,Snapdeal,Entertainment,0
3615,Dayita Raghavan,Siwan,2024-10-24 17:21:51,18777.6,Swiggy,Clothing,0
3616,Zaitra Munshi,Bidhannagar,2024-12-07 15:00:16,37733.16,Myntra,Food & Dining,0
3617,Yashawini Khanna,Akola,2024-07-18 15:49:03,44906.61,Swiggy,Electronics,0
3618,Zaitra Sinha,Tiruppur,2024-04-15 22:28:38,22637.32,Paytm Mall,Recharge & Bills,0
3619,Harshil Kannan,Kishanganj,2024-11-27 20:10:09,33625.13,Swiggy,Transport,0
3620,Jacob Ahluwalia,Satara,2024-03-15 19:50:49,2178.84,Flipkart,Transport,0
3621,Tamanna Ramachandran,Hajipur,2025-02-15 03:15:57,28553.33,Myntra,Transport,0
3622,Bakhshi Murthy,Nizamabad,2024-06-13 17:41:12,40911.23,Zomato,Travel,0
3623,Ishita Bawa,Mangalore,2024-08-10 10:47:41,31343.27,Snapdeal,Entertainment,0
3624,Gaurav Singh,Ranchi,2024-12-08 22:36:09,1288.25,Amazon India,Transport,0
3625,Aarini Dubey,Bhimavaram,2025-02-06 12:47:23,43031.86,Reliance Digital,Travel,0
3626,Dominic Tandon,Chittoor,2024-12-04 00:34:13,19489.73,Zomato,Travel,0
3627,Agastya Sahota,Tiruchirappalli,2024-09-28 16:40:18,30130.47,Big Bazaar,Travel,0
3628,Tarak Kalita,Salem,2024-10-01 03:42:29,29877.34,Reliance Digital,Electronics,0
3629,Finn Kumer,Etawah,2024-12-24 23:13:17,44232.18,Amazon India,Recharge & Bills,0
3630,Bhavika Raman,Tezpur,2024-08-01 02:43:39,659.47,Myntra,Groceries,0
3631,Vedika Mukhopadhyay,Bhimavaram,2025-02-22 06:02:43,19132.9,Snapdeal,Clothing,0
3632,Viraj Kara,Satna,2024-11-13 21:27:21,18465.68,Reliance Digital,Health & Wellness,0
3633,Victor Mangat,Navi Mumbai,2024-04-06 09:45:42,18703.77,Myntra,Health & Wellness,0
3634,Samaksh Mann,Hindupur,2024-11-01 20:34:39,14943.75,Amazon India,Electronics,0
3635,Jai Hayer,Loni,2024-12-10 05:54:13,13210.01,Reliance Digital,Electronics,0
3636,Faris Agarwal,Guntakal,2024-11-13 21:15:44,37238.6,Amazon India,Travel,0
3637,Aadhya Sheth,Bharatpur,2024-05-01 10:24:36,5718.08,Reliance Digital,Travel,0
3638,Bahadurjit Morar,Anantapur,2024-06-03 00:19:08,29030.87,Tata Cliq,Entertainment,0
3639,Januja Mall,Bihar Sharif,2024-10-16 01:16:02,35173.55,Paytm Mall,Electronics,0
3640,Hemang Borah,Agartala,2024-08-01 22:03:23,7749.41,Flipkart,Health & Wellness,0
3641,Jyoti Dhar,Vellore,2025-02-10 08:03:56,1591.92,Paytm Mall,Health & Wellness,0
3642,Forum Krish,Ludhiana,2024-10-17 06:20:41,20679.97,Amazon India,Recharge & Bills,0
3643,Banjeet Tara,Bardhaman,2024-05-07 15:14:07,32864.84,Myntra,Entertainment,0
3644,Gaurika Dalal,Morbi,2024-11-13 03:49:00,10214.66,Myntra,Groceries,0
3645,Frado Sampath,Cuttack,2024-09-03 05:16:27,48163.16,Reliance Digital,Transport,0
3646,Balendra Borde,Rourkela,2025-02-23 07:22:15,40536.66,Amazon India,Recharge & Bills,0
3647,Faris Kannan,Katni,2024-07-20 18:28:46,21823.69,Paytm Mall,Transport,0
3648,Advay Din,Panchkula,2024-04-25 08:06:42,37152.05,Myntra,Food & Dining,0
3649,Kashish Swamy,Bulandshahr,2025-02-02 19:55:07,18428.13,Paytm Mall,Utilities,0
3650,Balveer Ganesh,Patna,2024-03-13 03:46:38,32964.21,Zomato,Utilities,0
3651,Chanchal Grewal,Karawal Nagar,2025-01-23 05:32:10,16103.49,Zomato,Health & Wellness,0
3652,Yashvi Dave,Bellary,2024-12-27 21:12:47,20148.78,Paytm Mall,Food & Dining,0
3653,Ubika Sane,Aurangabad,2025-02-01 04:57:33,7466.9,Paytm Mall,Utilities,0
3654,Raagini Datta,Rajpur Sonarpur,2024-04-12 04:48:50,48073.18,Flipkart,Recharge & Bills,0
3655,Vedika Kanda,Bokaro,2024-07-15 13:52:40,6968.31,Zomato,Travel,0
3656,Ekanta Chaudhary,Farrukhabad,2025-01-09 16:34:52,27006.67,Big Bazaar,Groceries,0
3657,Agastya Apte,Gudivada,2024-08-27 00:17:32,45923.1,Big Bazaar,Recharge & Bills,0
3658,Jhalak Lanka,Kishanganj,2024-04-08 22:15:40,31671.6,Big Bazaar,Recharge & Bills,0
3659,Yash Yohannan,Rewa,2024-12-13 22:44:27,40831.29,Reliance Digital,Health & Wellness,0
3660,Hemang Soman,Madanapalle,2025-02-21 21:39:09,21006.91,Flipkart,Utilities,0
3661,Upma Chatterjee,Nandyal,2024-11-04 21:57:24,26026.49,Snapdeal,Groceries,0
3662,Finn Jaggi,Pondicherry,2024-04-04 23:36:01,27567.38,Big Bazaar,Transport,0
3663,Vritti Andra,Khandwa,2024-11-15 20:30:07,39407.44,Paytm Mall,Electronics,0
3664,Inaya Doctor,Raurkela Industrial Township,2024-06-22 13:17:10,41839.79,Zomato,Utilities,0
3665,Eta Baria,Bhopal,2024-09-16 13:21:09,26203.74,Swiggy,Transport,0
3666,Ayushman Wason,Amravati,2024-05-12 13:54:30,37516.33,Flipkart,Transport,0
3667,Amrita Kara,Mumbai,2025-01-11 23:12:38,22737.34,Reliance Digital,Groceries,0
3668,Tanmayi Din,Ozhukarai,2024-12-04 01:21:47,48467.1,Flipkart,Travel,0
3669,Anvi Buch,Nandyal,2024-09-15 11:54:28,3703.11,Myntra,Transport,0
3670,Dakshesh Rastogi,Firozabad,2024-06-11 20:33:43,15212.59,Reliance Digital,Utilities,0
3671,Farhan Batta,Buxar,2024-11-20 00:11:35,47582.37,Reliance Digital,Groceries,1
3672,Abeer Pai,Bhatpara,2025-02-18 10:07:48,14859.63,Reliance Digital,Clothing,0
3673,Sai Nori,Jodhpur,2024-05-16 18:25:03,34056.03,Flipkart,Entertainment,0
3674,Lohit Bali,Ranchi,2024-05-13 21:30:39,6035.75,Zomato,Health & Wellness,1
3675,Frederick Baral,Malda,2024-03-23 20:01:32,29918.29,Zomato,Health & Wellness,0
3676,Gautami Bali,Srinagar,2024-09-28 14:36:51,15258.95,Snapdeal,Recharge & Bills,0
3677,Mahika Kale,Ujjain,2024-10-11 01:04:36,31797.46,Snapdeal,Groceries,0
3678,Aayush Sridhar,Moradabad,2024-08-01 06:02:09,48852.97,Paytm Mall,Food & Dining,0
3679,Kalpit Kadakia,Kakinada,2024-08-10 12:52:53,12863.53,Paytm Mall,Health & Wellness,0
3680,Vasudha Ravi,Jaunpur,2024-08-30 00:29:08,38512.39,Swiggy,Recharge & Bills,0
3681,Tanay Goswami,Bijapur,2024-09-17 23:44:33,17617.64,Paytm Mall,Groceries,0
3682,Aryan Srinivas,Phagwara,2024-04-03 10:58:18,48142.14,Flipkart,Travel,0
3683,Mitali Bora,Kavali,2024-12-13 10:31:27,4693.24,Reliance Digital,Electronics,0
3684,Aarush Borde,Tiruchirappalli,2024-05-31 08:13:23,37477.71,Reliance Digital,Recharge & Bills,0
3685,Harini Sangha,Deoghar,2024-11-17 12:01:13,1813.67,Myntra,Utilities,0
3686,Abdul Chokshi,Adoni,2024-10-23 05:21:13,42746.65,Reliance Digital,Recharge & Bills,0
3687,Vansha Nori,Kumbakonam,2024-07-11 00:42:11,613.67,Big Bazaar,Recharge & Bills,0
3688,Veda Goyal,Pallavaram,2024-11-08 15:21:12,39063.66,Tata Cliq,Travel,0
3689,Vasatika Chatterjee,Bhagalpur,2024-06-17 07:32:46,9143.54,Myntra,Recharge & Bills,0
3690,Falan Yohannan,Kadapa,2024-08-03 02:42:55,46256.53,Amazon India,Entertainment,0
3691,Elijah Raj,Agartala,2024-04-25 04:33:01,34941.01,Paytm Mall,Clothing,0
3692,Sachi Dhillon,Ludhiana,2024-08-14 20:24:21,14740.13,Big Bazaar,Groceries,0
3693,Dayamai Kaul,Hapur,2025-01-08 05:29:32,16637.64,Flipkart,Clothing,0
3694,Upma Shukla,Panipat,2024-05-21 18:54:46,3933.35,Paytm Mall,Travel,0
3695,Anirudh Nayak,Thoothukudi,2024-08-13 06:47:58,19426.45,Big Bazaar,Health & Wellness,1
3696,Tamanna Gole,Jhansi,2024-06-01 07:07:49,9215.62,Zomato,Recharge & Bills,0
3697,Omkaar Tank,Mahbubnagar,2024-08-13 11:20:38,11513.75,Paytm Mall,Electronics,0
3698,Aadi Prabhu,Alwar,2024-04-13 19:40:52,7046.34,Snapdeal,Recharge & Bills,1
3699,Turvi Chopra,Kamarhati,2024-05-26 19:48:16,24857.67,Swiggy,Groceries,0
3700,Waida Sood,Nagercoil,2024-05-19 19:31:50,44894.7,Zomato,Utilities,0
3701,Warhi Kalla,Mathura,2025-01-22 03:26:02,23735.53,Myntra,Health & Wellness,0
3702,Chakradev Mishra,Nagpur,2024-11-23 20:23:40,21170.54,Flipkart,Electronics,0
3703,Pranit Swamy,Tirunelveli,2025-02-23 04:24:13,47438.24,Zomato,Travel,0
3704,Yashvi Ranganathan,Sangli-Miraj & Kupwad,2025-02-25 17:33:29,45971.8,Big Bazaar,Electronics,1
3705,Frederick Swamy,Etawah,2024-11-05 12:21:14,4410.24,Big Bazaar,Transport,0
3706,Charan Wali,Bhavnagar,2025-01-15 14:35:35,49826.37,Zomato,Utilities,0
3707,Isaiah Sahni,Ludhiana,2024-10-29 19:05:58,3434.26,Big Bazaar,Recharge & Bills,0
3708,Chanchal Deshmukh,Bhilwara,2024-03-12 11:32:10,28027.36,Reliance Digital,Transport,0
3709,Isaiah Lalla,Shimla,2024-07-31 15:52:09,6747.42,Swiggy,Groceries,0
3710,Robert Edwin,Madurai,2025-01-20 00:30:04,25558.78,Amazon India,Electronics,0
3711,Harita Aggarwal,Thiruvananthapuram,2024-04-30 16:54:49,13367.79,Tata Cliq,Groceries,0
3712,Finn Madan,Jabalpur,2024-05-24 08:31:04,40591.94,Zomato,Transport,0
3713,Balhaar Barman,Eluru,2024-05-05 19:09:00,40081.14,Reliance Digital,Travel,0
3714,Daksh Barad,Khammam,2024-07-28 08:33:58,10784.71,Big Bazaar,Health & Wellness,0
3715,Mahika Gade,Etawah,2024-10-26 10:10:27,31388.79,Flipkart,Clothing,0
3716,Hamsini Khatri,Rampur,2024-04-23 18:18:36,42906.5,Big Bazaar,Electronics,0
3717,Harish Dugar,Miryalaguda,2024-10-03 21:33:13,49494.36,Flipkart,Recharge & Bills,0
3718,Mohini Sahota,Amroha,2024-12-16 18:03:29,31384.35,Swiggy,Food & Dining,0
3719,Aadi Kapoor,Alwar,2024-12-19 14:41:07,41415.98,Swiggy,Groceries,0
3720,Rayaan Dhaliwal,Siliguri,2024-12-06 07:13:29,2241.15,Zomato,Health & Wellness,1
3721,Osha Banik,Bangalore,2024-11-30 19:31:16,33615.63,Zomato,Health & Wellness,0
3722,Kalpit Sinha,Chennai,2024-09-12 21:41:21,41834.98,Reliance Digital,Clothing,0
3723,Nakul Muni,Hindupur,2024-04-17 13:34:04,47474.46,Tata Cliq,Health & Wellness,0
3724,Urmi Krish,Guna,2024-10-03 19:52:37,37795.97,Big Bazaar,Transport,0
3725,Tanay Dalal,Faridabad,2025-01-24 05:20:16,14452.62,Flipkart,Health & Wellness,0
3726,Devansh Kibe,Kakinada,2024-07-13 20:19:13,20924.09,Tata Cliq,Electronics,0
3727,Zaitra Nayar,South Dumdum,2024-05-03 19:04:59,38874.7,Amazon India,Food & Dining,0
3728,Kritika Srivastava,Ramgarh,2025-01-08 12:27:37,14113.59,Zomato,Entertainment,0
3729,Vedant Dasgupta,Nashik,2024-04-09 21:19:01,30304.26,Myntra,Travel,0
3730,Lucky Raja,Kumbakonam,2024-12-11 12:43:09,19366.08,Snapdeal,Utilities,0
3731,Neha Bahl,Amravati,2024-09-04 16:36:51,30299.72,Snapdeal,Clothing,0
3732,Manbir Sanghvi,Tezpur,2024-10-02 20:34:23,4640.29,Paytm Mall,Food & Dining,0
3733,Udyati Basak,Sambhal,2024-12-27 15:35:23,30856.7,Flipkart,Entertainment,0
3734,Krish Ravel,Kozhikode,2024-06-14 05:59:36,46714.63,Myntra,Recharge & Bills,0
3735,Atharv Verma,Gudivada,2024-07-02 12:27:19,15721.28,Zomato,Transport,0
3736,Nicholas Taneja,Raichur,2024-11-02 09:47:19,17490.81,Myntra,Transport,0
3737,Gauri Mann,Sambhal,2024-10-28 15:22:53,25931.82,Swiggy,Entertainment,0
3738,Dev Viswanathan,Ramagundam,2024-12-08 11:35:11,21250.02,Reliance Digital,Recharge & Bills,0
3739,Ikbal Upadhyay,Patna,2024-06-11 21:52:59,7049.96,Myntra,Transport,0
3740,Raksha Dara,Haldia,2024-08-20 15:55:29,18138.2,Tata Cliq,Utilities,0
3741,Unni Kar,Dhule,2024-07-10 21:35:46,39921.73,Snapdeal,Utilities,0
3742,Jasmit Agate,Bharatpur,2024-09-30 05:28:20,36257.18,Myntra,Transport,0
3743,Nicholas Pau,Ratlam,2024-12-11 09:38:25,39518.26,Zomato,Clothing,0
3744,Harinakshi Bains,Guntakal,2024-04-26 06:46:43,40497.92,Zomato,Transport,0
3745,Yoshita Gara,Guna,2024-11-13 13:28:56,35880.37,Snapdeal,Travel,0
3746,Radha Bhatnagar,Yamunanagar,2024-11-20 01:55:54,7402.36,Snapdeal,Electronics,0
3747,Onveer Kamdar,Ludhiana,2024-09-25 15:15:00,48329.03,Tata Cliq,Health & Wellness,1
3748,Rushil Iyer,Anantapur,2024-10-23 11:00:14,9527.51,Myntra,Travel,0
3749,Ikshita Contractor,Bathinda,2024-04-22 10:13:56,49543.6,Snapdeal,Entertainment,0
3750,Vedant Gulati,Vasai-Virar,2024-09-13 14:33:34,21082.61,Myntra,Groceries,0
3751,Kevin Vora,Bathinda,2024-08-23 12:37:45,31442.83,Paytm Mall,Recharge & Bills,0
3752,Chaman Jain,Chandrapur,2024-05-19 13:15:11,21914.89,Zomato,Electronics,0
3753,Samarth Krishnamurthy,Jaipur,2024-08-22 17:30:42,6233.54,Amazon India,Groceries,0
3754,Yachana Chahal,Rourkela,2024-12-24 01:45:03,13940.07,Tata Cliq,Utilities,0
3755,Tarak Das,Chandrapur,2025-02-06 08:54:32,39215.14,Swiggy,Transport,1
3756,Upma Morar,Gangtok,2024-10-28 19:54:17,33048.82,Amazon India,Groceries,0
3757,Varenya Dada,Sonipat,2024-03-05 19:22:23,48844.13,Myntra,Entertainment,0
3758,Imaran Sekhon,Sambhal,2024-08-03 21:34:30,11601.37,Snapdeal,Recharge & Bills,0
3759,Max Narayanan,Gangtok,2025-01-08 09:32:01,13410.12,Tata Cliq,Food & Dining,0
3760,Chatresh Raghavan,Korba,2024-04-20 03:22:20,7669.97,Tata Cliq,Recharge & Bills,0
3761,Aryan Sehgal,Dewas,2024-08-28 09:57:03,11071.63,Swiggy,Transport,0
3762,Devansh Lall,Sambalpur,2025-02-23 06:53:31,970.28,Big Bazaar,Electronics,0
3763,Warinder Kalita,Kamarhati,2024-08-07 06:02:35,30745.2,Myntra,Travel,0
3764,Bhavna Vaidya,Unnao,2024-11-07 13:23:27,12385.03,Swiggy,Transport,0
3765,Wridesh Wagle,Machilipatnam,2024-11-25 01:21:38,30519.4,Big Bazaar,Transport,0
3766,Ikshita Bhargava,Tiruvottiyur,2024-10-21 05:48:07,258.1,Myntra,Health & Wellness,0
3767,Madhavi Goel,Bijapur,2024-07-13 13:36:25,30025.85,Swiggy,Travel,0
3768,Hredhaan Nath,Sri Ganganagar,2024-12-18 11:52:27,5108.29,Flipkart,Health & Wellness,0
3769,Unni Varghese,Srikakulam,2024-07-14 20:56:09,22182.13,Swiggy,Recharge & Bills,0
3770,Kai Nagarajan,Chandigarh,2024-06-03 06:35:42,1249.03,Myntra,Transport,0
3771,Isha Chauhan,Ramagundam,2024-09-10 21:23:54,24626.84,Tata Cliq,Food & Dining,0
3772,Isaac Bhakta,Berhampore,2024-04-10 07:52:17,25001.7,Snapdeal,Health & Wellness,0
3773,Yug Kaur,Thoothukudi,2024-08-01 09:05:49,30367.04,Zomato,Clothing,0
3774,Ishaan Datta,Bilaspur,2024-08-15 12:22:10,30087.58,Swiggy,Clothing,0
3775,Xavier Shankar,Unnao,2024-06-01 20:13:31,10435.83,Zomato,Food & Dining,0
3776,Vanya Dhillon,Madurai,2024-07-13 01:38:09,12513.41,Myntra,Transport,0
3777,Fitan Sheth,Etawah,2024-03-16 12:42:54,43898.76,Amazon India,Recharge & Bills,0
3778,George Balay,Hosur,2025-01-11 00:32:31,34909.29,Paytm Mall,Groceries,0
3779,Xalak Sahota,Jamshedpur,2024-04-07 16:04:45,17324.69,Swiggy,Groceries,0
3780,Champak Dugar,Tinsukia,2024-07-28 06:00:22,36236.51,Swiggy,Electronics,0
3781,Varenya Issac,Chandrapur,2024-04-11 01:00:21,17476.68,Myntra,Food & Dining,0
3782,Ekanta Gopal,Kulti,2025-02-06 16:31:44,13066.97,Big Bazaar,Clothing,0
3783,Maanas Dugal,Hospet,2024-04-18 05:59:48,29316.18,Tata Cliq,Recharge & Bills,0
3784,Krish Johal,Ramgarh,2024-08-29 12:28:02,9866.04,Amazon India,Health & Wellness,0
3785,Urmi Mangat,Panihati,2024-08-15 12:40:07,38059.44,Flipkart,Clothing,0
3786,Kala Agrawal,Katni,2025-01-24 13:40:43,34796.11,Amazon India,Entertainment,0
3787,Timothy Bhandari,Karawal Nagar,2024-07-25 00:06:47,46607.3,Paytm Mall,Clothing,0
3788,Jagvi Din,Warangal,2025-01-11 22:01:18,42939.16,Myntra,Clothing,0
3789,Nikita Pall,Muzaffarnagar,2025-02-07 03:22:15,15648.76,Tata Cliq,Electronics,0
3790,Tanish Divan,Ramagundam,2024-04-25 11:15:27,4704.32,Amazon India,Recharge & Bills,0
3791,Qarin Dhawan,Hapur,2024-07-09 03:36:12,39234.72,Big Bazaar,Entertainment,0
3792,Pranit Subramaniam,Hyderabad,2024-09-21 12:10:40,47106.6,Big Bazaar,Transport,1
3793,Omya Pingle,Ichalkaranji,2024-07-10 09:40:17,48070.97,Snapdeal,Electronics,0
3794,Dominic Deep,Ranchi,2024-10-19 13:52:51,5165.36,Big Bazaar,Utilities,0
3795,Anvi Thakur,Visakhapatnam,2024-05-23 09:02:54,23180.6,Zomato,Clothing,0
3796,Alka Gopal,Sagar,2024-07-16 07:53:13,46614.29,Reliance Digital,Groceries,0
3797,Irya Thakur,Tenali,2025-02-10 03:54:01,8672.55,Myntra,Utilities,0
3798,Udarsh Raghavan,Gandhinagar,2024-09-17 07:38:09,25095.56,Amazon India,Health & Wellness,0
3799,Watika Sem,Shimla,2024-03-14 16:18:22,2512.39,Big Bazaar,Clothing,0
3800,Chatura Lall,Khandwa,2024-03-30 14:08:31,30487.56,Zomato,Recharge & Bills,0
3801,Varenya Mohanty,Chandigarh,2024-12-04 20:06:07,23174.02,Paytm Mall,Clothing,0
3802,Tanveer Suri,Ahmednagar,2024-07-07 04:12:33,35700.14,Big Bazaar,Recharge & Bills,0
3803,Harini Borde,Pune,2024-08-01 19:17:55,3446.99,Swiggy,Clothing,1
3804,Upasna Sunder,Naihati,2024-10-13 09:15:21,23092.56,Paytm Mall,Health & Wellness,0
3805,Pranit Zachariah,Tezpur,2025-02-09 23:30:04,36339.12,Tata Cliq,Travel,0
3806,Ranveer Bandi,Bangalore,2024-12-23 08:49:39,47169.94,Zomato,Recharge & Bills,0
3807,Alka Mital,Orai,2025-01-20 08:41:52,41897.62,Swiggy,Entertainment,0
3808,Nimrat Sarkar,Bathinda,2024-07-18 13:59:22,20443.15,Tata Cliq,Travel,0
3809,Ekanta Natarajan,Madhyamgram,2024-05-12 00:19:29,1917.19,Flipkart,Recharge & Bills,0
3810,Varsha Prakash,Miryalaguda,2024-10-14 15:52:10,42113.11,Flipkart,Recharge & Bills,0
3811,Vanya Chand,Kakinada,2024-05-16 02:41:10,19190.36,Myntra,Food & Dining,1
3812,Mitali Dash,Hajipur,2024-10-23 10:02:17,24412.36,Amazon India,Transport,0
3813,Radhika Cheema,Chandigarh,2025-01-31 18:46:33,31958.84,Big Bazaar,Travel,0
3814,Balveer Banik,Saharsa,2024-08-15 05:17:27,39547.16,Big Bazaar,Entertainment,0
3815,Warinder Bains,Bidhannagar,2025-02-27 15:08:55,7201.53,Reliance Digital,Travel,0
3816,Tanish Chaudhary,Bhagalpur,2024-05-09 18:57:26,20022.04,Paytm Mall,Food & Dining,0
3817,Isaac Sawhney,Burhanpur,2024-11-15 16:05:54,23218.64,Swiggy,Groceries,0
3818,Veer Ghosh,Tirupati,2024-07-24 18:15:42,7362.32,Flipkart,Entertainment,0
3819,Ishaan Barman,Hindupur,2024-08-08 05:28:40,17592.7,Swiggy,Health & Wellness,0
3820,Tejas Dar,Ghaziabad,2024-10-08 22:44:53,14768.16,Tata Cliq,Utilities,0
3821,Farhan Borde,Muzaffarpur,2025-01-29 16:38:07,46705.46,Paytm Mall,Electronics,0
3822,Arin Konda,Sambalpur,2024-03-08 22:04:16,9754.62,Tata Cliq,Clothing,1
3823,Tanmayi Mukhopadhyay,Madanapalle,2024-08-31 02:34:32,5155.01,Tata Cliq,Entertainment,0
3824,Lavanya Sandhu,Parbhani,2024-06-12 17:16:03,25524.38,Tata Cliq,Food & Dining,1
3825,Garima Bajwa,Jorhat,2024-06-18 09:49:31,20230.26,Snapdeal,Travel,0
3826,Onveer Tandon,Thrissur,2024-05-31 07:37:11,16394.58,Zomato,Groceries,0
3827,Benjamin Pillay,Aurangabad,2024-11-07 03:19:42,29322.5,Paytm Mall,Travel,0
3828,Jack Ratti,Saharanpur,2024-03-24 12:31:52,25747.18,Tata Cliq,Recharge & Bills,0
3829,Qadim Zachariah,Varanasi,2024-03-07 20:52:04,49932.36,Big Bazaar,Health & Wellness,0
3830,Ekalinga Hegde,Guna,2024-11-11 06:14:48,35742.13,Myntra,Clothing,0
3831,Wazir Raval,Sagar,2025-01-04 12:12:15,45758.24,Flipkart,Recharge & Bills,0
3832,Jeremiah Chand,Durg,2025-01-16 17:33:33,19780.53,Amazon India,Groceries,0
3833,Charan Brar,Parbhani,2025-01-12 11:34:59,47682.63,Reliance Digital,Health & Wellness,0
3834,Anirudh Khosla,Vijayanagaram,2024-07-23 07:28:39,20937.69,Big Bazaar,Health & Wellness,0
3835,Ayaan Borra,Guntur,2024-10-23 17:53:13,12831.88,Reliance Digital,Groceries,0
3836,Bimala Jayaraman,Amritsar,2025-01-07 14:05:21,8253.23,Amazon India,Entertainment,0
3837,Darsh Uppal,Buxar,2025-01-27 12:14:34,39371.91,Reliance Digital,Travel,0
3838,Varsha Sarraf,Davanagere,2024-04-20 14:01:54,8363.64,Paytm Mall,Electronics,0
3839,Samuel Sinha,Satna,2024-11-08 08:48:33,23034.35,Zomato,Recharge & Bills,0
3840,Atharv Badami,Miryalaguda,2024-06-30 16:40:47,18668.61,Paytm Mall,Entertainment,0
3841,Jalsa Badami,Sambhal,2024-12-21 00:33:49,27441.48,Zomato,Food & Dining,0
3842,Zashil Pau,Bettiah,2024-05-26 01:02:08,33420.82,Snapdeal,Utilities,0
3843,Aradhana Suri,Bhubaneswar,2024-06-13 15:52:32,40328.83,Reliance Digital,Transport,0
3844,Omaja Lall,Kulti,2025-02-03 04:25:42,21750.28,Myntra,Food & Dining,0
3845,Zaitra Pillay,Proddatur,2024-04-01 18:18:54,15098.39,Swiggy,Groceries,0
3846,Hritik Ranganathan,Aizawl,2024-10-28 22:34:48,15087.09,Myntra,Electronics,0
3847,Jairaj Barad,Miryalaguda,2024-03-07 14:49:18,27795.2,Reliance Digital,Transport,0
3848,Victor Ganesh,Bareilly,2024-03-27 20:49:11,7747.59,Flipkart,Utilities,0
3849,Vinaya Chawla,Buxar,2024-12-03 21:02:57,20690.99,Swiggy,Health & Wellness,0
3850,Baghyawati Dada,Gandhidham,2024-03-09 16:27:33,15024.32,Reliance Digital,Clothing,0
3851,Azad Sarin,Rohtak,2024-04-09 16:22:00,47429.73,Flipkart,Food & Dining,0
3852,Ikshita Dutta,Bahraich,2024-06-09 09:36:23,2939.46,Swiggy,Health & Wellness,0
3853,Pahal Parsa,Warangal,2025-02-07 19:25:26,23711.39,Amazon India,Food & Dining,0
3854,Tanveer Dalal,Gurgaon,2025-01-01 23:19:18,5999.5,Reliance Digital,Travel,0
3855,Damyanti Chandra,Siwan,2024-07-13 13:08:07,24643.85,Swiggy,Recharge & Bills,0
3856,Ekavir Jaggi,Korba,2025-01-01 11:33:10,21562.27,Reliance Digital,Entertainment,0
3857,Lila Chad,Noida,2025-02-25 22:56:42,40246.02,Zomato,Clothing,0
3858,Jacob Sama,Belgaum,2024-09-30 08:05:53,29712.96,Flipkart,Electronics,0
3859,Bachittar Tank,Patna,2024-11-28 16:58:14,39830.1,Amazon India,Clothing,0
3860,Dhriti Munshi,Alappuzha,2024-11-16 04:17:55,24683.16,Flipkart,Clothing,0
3861,Ishita Atwal,Shimla,2024-09-21 12:59:37,204.15,Big Bazaar,Groceries,0
3862,Ojas Edwin,Chittoor,2024-10-25 22:48:05,49186.68,Zomato,Food & Dining,0
3863,Nimrat Rau,Bhusawal,2024-08-03 22:10:41,4467.26,Big Bazaar,Entertainment,0
3864,Mahika Sabharwal,Jalandhar,2025-02-22 11:58:32,2043.22,Snapdeal,Electronics,0
3865,Hredhaan Ghosh,Sonipat,2024-11-01 03:00:16,30756.73,Reliance Digital,Clothing,0
3866,Chaitaly Chokshi,Nagercoil,2024-12-03 03:41:25,41227.13,Paytm Mall,Electronics,0
3867,Balendra Kumar,Bangalore,2025-02-10 06:36:55,14642.28,Tata Cliq,Electronics,0
3868,Urishilla Bajaj,Vijayawada,2024-06-19 13:54:25,14293.8,Flipkart,Travel,0
3869,Laksh Saha,Hospet,2025-01-18 17:12:37,13073.11,Tata Cliq,Electronics,0
3870,Aarav Dubey,Kolhapur,2025-01-27 15:29:12,11267.22,Myntra,Groceries,0
3871,Hemang Setty,Tenali,2024-10-07 10:19:45,16999.01,Big Bazaar,Travel,0
3872,Oscar Garde,Singrauli,2024-10-09 00:54:34,18001.72,Tata Cliq,Entertainment,0
3873,Chavvi Venkatesh,Ballia,2025-03-03 01:45:41,35312.31,Swiggy,Health & Wellness,0
3874,Umang Garg,Panipat,2024-09-29 11:32:56,11832.74,Myntra,Food & Dining,0
3875,Zayyan Gara,Rampur,2024-10-12 04:04:59,23118.21,Big Bazaar,Groceries,0
3876,Tarak Setty,Hapur,2024-03-16 12:54:38,29425.39,Flipkart,Clothing,0
3877,Yagnesh Pillay,Howrah,2024-06-04 20:36:24,22501.12,Big Bazaar,Electronics,0
3878,Ekavir Acharya,Jehanabad,2025-01-26 20:51:44,16703.14,Zomato,Recharge & Bills,0
3879,Gaurang Soni,Hajipur,2024-10-13 02:16:26,24131.68,Swiggy,Electronics,0
3880,Balveer Subramanian,Parbhani,2024-05-01 12:58:36,33446.64,Tata Cliq,Recharge & Bills,0
3881,Hritik Ramaswamy,Kochi,2024-04-28 07:55:29,35484.63,Paytm Mall,Groceries,0
3882,Manya Chaudhari,Kharagpur,2024-12-30 23:36:23,19600.63,Zomato,Electronics,1
3883,Vanya Mall,Shimoga,2024-03-06 04:45:46,42071.96,Myntra,Health & Wellness,0
3884,Damyanti Ganguly,Ajmer,2024-04-02 21:36:02,24931.08,Swiggy,Food & Dining,0
